Unnamed: 0,COURSE,UPC Code and Acronyms,Municipality_Course,Postal Code Course,Total Course
1595,22-23,240 ETSEIB,Sant Cugat,8798.0,2.0
1596,22-23,240 ETSEIB,Sant Estev,8461.0,1.0
1597,22-23,240 ETSEIB,Sant Estev,8635.0,4.0
1598,22-23,240 ETSEIB,Sant Feliu,8014.0,1.0
1599,22-23,240 ETSEIB,Sant Feliu,8980.0,48.0
1600,22-23,240 ETSEIB,Sant Fost ,8105.0,9.0
1601,22-23,240 ETSEIB,Sant Fruit,8272.0,1.0
1602,22-23,240 ETSEIB,Sant Grego,17150.0,1.0
1603,22-23,240 ETSEIB,Sant Hipòl,8512.0,1.0
1604,22-23,240 ETSEIB,Sant Joan ,8250.0,1.0
1605,22-23,240 ETSEIB,Sant Joan ,8970.0,25.0
1606,22-23,240 ETSEIB,Sant Julià,8504.0,3.0
1607,22-23,240 ETSEIB,Sant Just ,8960.0,36.0
1608,22-23,240 ETSEIB,Sant Llore,8791.0,2.0
1609,22-23,240 ETSEIB,Sant Martí,8028.0,1.0
1610,22-23,240 ETSEIB,Sant Martí,8592.0,2.0
1611,22-23,240 ETSEIB,Sant Martí,8731.0,1.0
1612,22-23,240 ETSEIB,Sant Pere ,8458.0,1.0
1613,22-23,240 ETSEIB,Sant Pere ,8776.0,1.0
1614,22-23,240 ETSEIB,Sant Pere ,8810.0,4.0
1615,22-23,240 ETSEIB,Sant Pere ,8812.0,2.0
1616,22-23,240 ETSEIB,Sant Pol d,8395.0,2.0
1617,22-23,240 ETSEIB,Sant Quirz,8192.0,12.0
1618,22-23,240 ETSEIB,Sant Quirz,8580.0,1.0
1619,22-23,240 ETSEIB,Sant Sadur,8770.0,8.0
1620,22-23,240 ETSEIB,Sant Vicen,8295.0,1.0
1621,22-23,240 ETSEIB,Sant Vicen,8394.0,4.0
1622,22-23,240 ETSEIB,Sant Vicen,8620.0,6.0
1623,22-23,240 ETSEIB,Santa Colo,8690.0,10.0
1624,22-23,240 ETSEIB,Santa Colo,8921.0,6.0
1625,22-23,240 ETSEIB,Santa Colo,8922.0,8.0
1626,22-23,240 ETSEIB,Santa Colo,8923.0,2.0
1627,22-23,240 ETSEIB,Santa Colo,8924.0,3.0
1628,22-23,240 ETSEIB,Santa Colo,17430.0,2.0
1629,22-23,240 ETSEIB,Santa Marg,8710.0,2.0
1630,22-23,240 ETSEIB,Santa Marg,8730.0,1.0
1631,22-23,240 ETSEIB,Santa Perp,8130.0,5.0
1632,22-23,240 ETSEIB,Santander,39003.0,1.0
1633,22-23,240 ETSEIB,Santiago d,15705.0,1.0
1634,22-23,240 ETSEIB,Santpedor,8251.0,2.0
1635,22-23,240 ETSEIB,Sense Info,1060.0,1.0
1636,22-23,240 ETSEIB,Sense Info,99999.0,27.0
1637,22-23,240 ETSEIB,Sentmenat,8181.0,2.0
1638,22-23,240 ETSEIB,Seva,8554.0,1.0
1639,22-23,240 ETSEIB,Sitges,8870.0,12.0
1640,22-23,240 ETSEIB,Sitges,8871.0,2.0
1641,22-23,240 ETSEIB,Solsona,25280.0,4.0
1642,22-23,240 ETSEIB,Subirats,8739.0,2.0
1643,22-23,240 ETSEIB,Taradell,8552.0,1.0
1644,22-23,240 ETSEIB,Tarragona,43001.0,1.0
1645,22-23,240 ETSEIB,Tarragona,43002.0,2.0
1646,22-23,240 ETSEIB,Tarragona,43005.0,1.0
1647,22-23,240 ETSEIB,Tarragona,43007.0,5.0
1648,22-23,240 ETSEIB,Tàrrega,25300.0,4.0
1649,22-23,240 ETSEIB,Tavèrnoles,8519.0,1.0
1650,22-23,240 ETSEIB,Teià,8329.0,5.0
1651,22-23,240 ETSEIB,Terrassa,8221.0,5.0
1652,22-23,240 ETSEIB,Terrassa,8222.0,5.0
1653,22-23,240 ETSEIB,Terrassa,8224.0,2.0
1654,22-23,240 ETSEIB,Terrassa,8225.0,1.0
1655,22-23,240 ETSEIB,Terrassa,8228.0,1.0
1656,22-23,240 ETSEIB,Tiana,8391.0,12.0
1657,22-23,240 ETSEIB,Tona,8551.0,3.0
1658,22-23,240 ETSEIB,Tordera,8490.0,1.0
1659,22-23,240 ETSEIB,Torelló,8570.0,4.0
1660,22-23,240 ETSEIB,Torrelles ,8629.0,3.0
1661,22-23,240 ETSEIB,Tortosa,43500.0,3.0
1662,22-23,240 ETSEIB,Tortosa,43897.0,1.0
1663,22-23,240 ETSEIB,Tuineje,35620.0,1.0
1664,22-23,240 ETSEIB,Usurbil,20170.0,1.0
1665,22-23,240 ETSEIB,Vacarisses,8233.0,1.0
1666,22-23,240 ETSEIB,Valencia,46004.0,1.0
1667,22-23,240 ETSEIB,Valencia,46018.0,1.0
1668,22-23,240 ETSEIB,Vallbona d,8785.0,1.0
1669,22-23,240 ETSEIB,Vallirana,8759.0,4.0
1670,22-23,240 ETSEIB,Vic,8500.0,16.0
1671,22-23,240 ETSEIB,Vigo,36203.0,1.0
1672,22-23,240 ETSEIB,Vilabella,43886.0,1.0
1673,22-23,240 ETSEIB,Viladecans,8840.0,22.0
1674,22-23,240 ETSEIB,Viladecava,8232.0,1.0
1675,22-23,240 ETSEIB,Vilafranca,8720.0,10.0
1676,22-23,240 ETSEIB,Vilanova d,8410.0,2.0
1677,22-23,240 ETSEIB,Vilanova d,8788.0,3.0
1678,22-23,240 ETSEIB,Vilanova i,8800.0,17.0
1679,22-23,240 ETSEIB,Vilassar d,8339.0,6.0
1680,22-23,240 ETSEIB,Vilassar d,8340.0,15.0
1681,22-23,240 ETSEIB,Villaquila,24195.0,1.0
1682,22-23,240 ETSEIB,Vinaròs,12500.0,1.0
1683,22-23,250 ETSECCPB,Alella,8328.0,3.0
1684,22-23,250 ETSECCPB,Algaida,8210.0,1.0
1685,22-23,250 ETSECCPB,Alzira,46600.0,1.0
1686,22-23,250 ETSECCPB,Ametlla de,8480.0,5.0
1687,22-23,250 ETSECCPB,Arenys de ,8350.0,1.0
1688,22-23,250 ETSECCPB,Badalona,8005.0,1.0
1689,22-23,250 ETSECCPB,Badalona,8030.0,1.0
1690,22-23,250 ETSECCPB,Badalona,8911.0,7.0
1691,22-23,250 ETSECCPB,Badalona,8912.0,3.0
1692,22-23,250 ETSECCPB,Badalona,8913.0,1.0
1693,22-23,250 ETSECCPB,Badalona,8914.0,1.0
1694,22-23,250 ETSECCPB,Badalona,8915.0,5.0
1695,22-23,250 ETSECCPB,Badalona,8917.0,7.0
1696,22-23,250 ETSECCPB,Badalona,8918.0,2.0
1697,22-23,250 ETSECCPB,Badia del ,8214.0,2.0
1698,22-23,250 ETSECCPB,Barberà de,8210.0,6.0
1699,22-23,250 ETSECCPB,Barberà de,43422.0,1.0
1700,22-23,250 ETSECCPB,Barcelona,8001.0,26.0
1701,22-23,250 ETSECCPB,Barcelona,8002.0,10.0
1702,22-23,250 ETSECCPB,Barcelona,8003.0,10.0
1703,22-23,250 ETSECCPB,Barcelona,8004.0,23.0
1704,22-23,250 ETSECCPB,Barcelona,8005.0,19.0
1705,22-23,250 ETSECCPB,Barcelona,8006.0,18.0
1706,22-23,250 ETSECCPB,Barcelona,8007.0,1.0
1707,22-23,250 ETSECCPB,Barcelona,8008.0,4.0
1708,22-23,250 ETSECCPB,Barcelona,8009.0,2.0
1709,22-23,250 ETSECCPB,Barcelona,8010.0,4.0
1710,22-23,250 ETSECCPB,Barcelona,8011.0,19.0
1711,22-23,250 ETSECCPB,Barcelona,8012.0,14.0
1712,22-23,250 ETSECCPB,Barcelona,8013.0,28.0
1713,22-23,250 ETSECCPB,Barcelona,8014.0,38.0
1714,22-23,250 ETSECCPB,Barcelona,8015.0,32.0
1715,22-23,250 ETSECCPB,Barcelona,8016.0,13.0
1716,22-23,250 ETSECCPB,Barcelona,8017.0,23.0
1717,22-23,250 ETSECCPB,Barcelona,8018.0,19.0
1718,22-23,250 ETSECCPB,Barcelona,8019.0,9.0
1719,22-23,250 ETSECCPB,Barcelona,8020.0,15.0
1720,22-23,250 ETSECCPB,Barcelona,8021.0,25.0
1721,22-23,250 ETSECCPB,Barcelona,8022.0,17.0
1722,22-23,250 ETSECCPB,Barcelona,8023.0,37.0
1723,22-23,250 ETSECCPB,Barcelona,8024.0,27.0
1724,22-23,250 ETSECCPB,Barcelona,8025.0,35.0
1725,22-23,250 ETSECCPB,Barcelona,8026.0,5.0
1726,22-23,250 ETSECCPB,Barcelona,8027.0,19.0
1727,22-23,250 ETSECCPB,Barcelona,8028.0,93.0
1728,22-23,250 ETSECCPB,Barcelona,8029.0,46.0
1729,22-23,250 ETSECCPB,Barcelona,8030.0,8.0
1730,22-23,250 ETSECCPB,Barcelona,8031.0,13.0
1731,22-23,250 ETSECCPB,Barcelona,8032.0,15.0
1732,22-23,250 ETSECCPB,Barcelona,8033.0,4.0
1733,22-23,250 ETSECCPB,Barcelona,8034.0,51.0
1734,22-23,250 ETSECCPB,Barcelona,8035.0,7.0
1735,22-23,250 ETSECCPB,Barcelona,8036.0,19.0
1736,22-23,250 ETSECCPB,Barcelona,8037.0,10.0
1737,22-23,250 ETSECCPB,Barcelona,8038.0,14.0
1738,22-23,250 ETSECCPB,Barcelona,8041.0,13.0
1739,22-23,250 ETSECCPB,Barcelona,8042.0,12.0
1740,22-23,250 ETSECCPB,Barcelona,8110.0,1.0
1741,22-23,250 ETSECCPB,Barcelona,8196.0,1.0
1742,22-23,250 ETSECCPB,Barcelona,8201.0,1.0
1743,22-23,250 ETSECCPB,Barcelona,8251.0,1.0
1744,22-23,250 ETSECCPB,Barcelona,8302.0,1.0
1745,22-23,250 ETSECCPB,Barcelona,8901.0,2.0
1746,22-23,250 ETSECCPB,Barcelona,8902.0,1.0
1747,22-23,250 ETSECCPB,Barcelona,8903.0,4.0
1748,22-23,250 ETSECCPB,Barcelona,8904.0,3.0
1749,22-23,250 ETSECCPB,Barcelona,8905.0,1.0
1750,22-23,250 ETSECCPB,Barcelona,8906.0,1.0
1751,22-23,250 ETSECCPB,Barcelona,8950.0,1.0
1752,22-23,250 ETSECCPB,Barcelona,17007.0,1.0
1753,22-23,250 ETSECCPB,Barcelona,17242.0,1.0
1754,22-23,250 ETSECCPB,Barcelona,80827.0,1.0
1755,22-23,250 ETSECCPB,Berga,8600.0,2.0
1756,22-23,250 ETSECCPB,Bigues i R,8416.0,1.0
1757,22-23,250 ETSECCPB,Bilbao,48013.0,1.0
1758,22-23,250 ETSECCPB,Blanes,17300.0,1.0
1759,22-23,250 ETSECCPB,"Cabanyes, ",8794.0,1.0
1760,22-23,250 ETSECCPB,Cabrera de,8349.0,2.0
1761,22-23,250 ETSECCPB,Cabrils,8348.0,4.0
1762,22-23,250 ETSECCPB,Cadaqués,17488.0,1.0
1763,22-23,250 ETSECCPB,Calafell,43820.0,1.0
1764,22-23,250 ETSECCPB,Calella,8370.0,4.0
1765,22-23,250 ETSECCPB,Calonge,17252.0,1.0
1766,22-23,250 ETSECCPB,Canet de M,8360.0,10.0
1767,22-23,250 ETSECCPB,Capellades,8786.0,1.0
1768,22-23,250 ETSECCPB,Cardedeu,8440.0,5.0
1769,22-23,250 ETSECCPB,Castellar ,8211.0,2.0
1770,22-23,250 ETSECCPB,Castellbel,8296.0,1.0
1771,22-23,250 ETSECCPB,Castelldef,8860.0,15.0
1772,22-23,250 ETSECCPB,Castellet ,8729.0,1.0
1773,22-23,250 ETSECCPB,Castellví ,8769.0,3.0
1774,22-23,250 ETSECCPB,Cerdanyola,8193.0,1.0
1775,22-23,250 ETSECCPB,Cerdanyola,8290.0,12.0
1776,22-23,250 ETSECCPB,Cervelló,8758.0,2.0
1777,22-23,250 ETSECCPB,Cervera,25200.0,1.0
1778,22-23,250 ETSECCPB,Cistella,17741.0,1.0
1779,22-23,250 ETSECCPB,Corbera de,8757.0,2.0
1780,22-23,250 ETSECCPB,Cornellà d,8940.0,17.0
1781,22-23,250 ETSECCPB,Cubelles,8880.0,3.0
1782,22-23,250 ETSECCPB,Dosrius,8319.0,1.0
1783,22-23,250 ETSECCPB,El Bruc,8294.0,1.0
1784,22-23,250 ETSECCPB,El Masnou,8320.0,3.0
1785,22-23,250 ETSECCPB,El Papiol,8754.0,1.0
1786,22-23,250 ETSECCPB,El Pont de,8254.0,1.0
1787,22-23,250 ETSECCPB,El Prat de,8820.0,13.0
1788,22-23,250 ETSECCPB,El Vendrel,43700.0,3.0
1789,22-23,250 ETSECCPB,Els Pallar,43151.0,1.0
1790,22-23,250 ETSECCPB,Esparregue,8292.0,2.0
1791,22-23,250 ETSECCPB,Esplugues ,8950.0,18.0
1792,22-23,250 ETSECCPB,Folguerole,8519.0,1.0
1793,22-23,250 ETSECCPB,Font-rubí,8736.0,1.0
1794,22-23,250 ETSECCPB,Fornells d,17458.0,2.0
1795,22-23,250 ETSECCPB,Franqueses,8520.0,2.0
1796,22-23,250 ETSECCPB,Garcia,43749.0,1.0
1797,22-23,250 ETSECCPB,Gavà,8850.0,13.0
1798,22-23,250 ETSECCPB,Gelida,8790.0,4.0
1799,22-23,250 ETSECCPB,Girona,17001.0,1.0
1800,22-23,250 ETSECCPB,Girona,17002.0,1.0
1801,22-23,250 ETSECCPB,Girona,17003.0,1.0
1802,22-23,250 ETSECCPB,Granollers,8401.0,2.0
1803,22-23,250 ETSECCPB,Granollers,8402.0,7.0
1804,22-23,250 ETSECCPB,Gurb,8503.0,3.0
1805,22-23,250 ETSECCPB,Hospitalet,8001.0,1.0
1806,22-23,250 ETSECCPB,Hospitalet,8009.0,1.0
1807,22-23,250 ETSECCPB,Hospitalet,8028.0,2.0
1808,22-23,250 ETSECCPB,Hospitalet,8034.0,3.0
1809,22-23,250 ETSECCPB,Hospitalet,8097.0,2.0
1810,22-23,250 ETSECCPB,Hospitalet,8190.0,1.0
1811,22-23,250 ETSECCPB,Hospitalet,8901.0,10.0
1812,22-23,250 ETSECCPB,Hospitalet,8902.0,11.0
1813,22-23,250 ETSECCPB,Hospitalet,8903.0,15.0
1814,22-23,250 ETSECCPB,Hospitalet,8904.0,14.0
1815,22-23,250 ETSECCPB,Hospitalet,8905.0,6.0
1816,22-23,250 ETSECCPB,Hospitalet,8906.0,11.0
1817,22-23,250 ETSECCPB,Hospitalet,8907.0,2.0
1818,22-23,250 ETSECCPB,Hospitalet,8908.0,1.0
1819,22-23,250 ETSECCPB,Igualada,8700.0,3.0
1820,22-23,250 ETSECCPB,La Garriga,8530.0,3.0
1821,22-23,250 ETSECCPB,La Llagost,8120.0,1.0
1822,22-23,250 ETSECCPB,La Morera ,43361.0,1.0
1823,22-23,250 ETSECCPB,La Palma d,8756.0,1.0
1824,22-23,250 ETSECCPB,La Roca de,8430.0,2.0
1825,22-23,250 ETSECCPB,La Seu d'U,25700.0,1.0
1826,22-23,250 ETSECCPB,La Torre d,8789.0,1.0
1827,22-23,250 ETSECCPB,Llagostera,17240.0,1.0
1828,22-23,250 ETSECCPB,Lliçà d'Am,8186.0,4.0
1829,22-23,250 ETSECCPB,Lloret de ,17310.0,2.0
1830,22-23,250 ETSECCPB,Madrid,28008.0,1.0
1831,22-23,250 ETSECCPB,Madrid,28012.0,1.0
1832,22-23,250 ETSECCPB,Madrid,28026.0,1.0
1833,22-23,250 ETSECCPB,Malgrat de,8380.0,1.0
1834,22-23,250 ETSECCPB,Manlleu,8560.0,2.0
1835,22-23,250 ETSECCPB,Manresa,8241.0,3.0
1836,22-23,250 ETSECCPB,Manresa,8242.0,4.0
1837,22-23,250 ETSECCPB,Manresa,8243.0,2.0
1838,22-23,250 ETSECCPB,Manresa,8272.0,1.0
1839,22-23,250 ETSECCPB,Maó-Mahón,7702.0,1.0
1840,22-23,250 ETSECCPB,Martorell,8670.0,1.0
1841,22-23,250 ETSECCPB,Martorell,8760.0,1.0
1842,22-23,250 ETSECCPB,Martorelle,8107.0,1.0
1843,22-23,250 ETSECCPB,Masllorenç,43718.0,1.0
1844,22-23,250 ETSECCPB,Matadepera,8230.0,5.0
1845,22-23,250 ETSECCPB,Mataró,8301.0,5.0
1846,22-23,250 ETSECCPB,Mataró,8302.0,7.0
1847,22-23,250 ETSECCPB,Mataró,8303.0,3.0
1848,22-23,250 ETSECCPB,Mataró,8304.0,9.0
1849,22-23,250 ETSECCPB,Molins de ,8750.0,10.0
1850,22-23,250 ETSECCPB,Mollet del,8100.0,1.0
1851,22-23,250 ETSECCPB,Monistrol ,8691.0,1.0
1852,22-23,250 ETSECCPB,Montblanc,43400.0,1.0
1853,22-23,250 ETSECCPB,Montcada i,8110.0,6.0
1854,22-23,250 ETSECCPB,Montgat,8390.0,7.0
1855,22-23,250 ETSECCPB,Montmeló,8160.0,3.0
1856,22-23,250 ETSECCPB,Naut Aran,25599.0,1.0
1857,22-23,250 ETSECCPB,Olesa de M,8640.0,3.0
1858,22-23,250 ETSECCPB,Oliana,25790.0,1.0
1859,22-23,250 ETSECCPB,Olivella,8818.0,2.0
1860,22-23,250 ETSECCPB,Olot,17800.0,3.0
1861,22-23,250 ETSECCPB,Orís,8573.0,1.0
1862,22-23,250 ETSECCPB,Pacs del P,8796.0,1.0
1863,22-23,250 ETSECCPB,Palamós,17230.0,1.0
1864,22-23,250 ETSECCPB,Palau-soli,8184.0,2.0
1865,22-23,250 ETSECCPB,Pallejà,8753.0,1.0
1866,22-23,250 ETSECCPB,Pallejà,8780.0,3.0
1867,22-23,250 ETSECCPB,Parets del,8150.0,3.0
1868,22-23,250 ETSECCPB,Penagos,39627.0,1.0
1869,22-23,250 ETSECCPB,Pineda de ,8330.0,1.0
1870,22-23,250 ETSECCPB,Pineda de ,8397.0,1.0
1871,22-23,250 ETSECCPB,Premià de ,8330.0,4.0
1872,22-23,250 ETSECCPB,Premià de ,8338.0,3.0
1873,22-23,250 ETSECCPB,Reus,43203.0,2.0
1874,22-23,250 ETSECCPB,Reus,43205.0,1.0
1875,22-23,250 ETSECCPB,Riells i V,17404.0,1.0
1876,22-23,250 ETSECCPB,Ripoll,17500.0,1.0
1877,22-23,250 ETSECCPB,Roquetes,43520.0,2.0
1878,22-23,250 ETSECCPB,Roses,17480.0,1.0
1879,22-23,250 ETSECCPB,Rubí,8191.0,9.0
1880,22-23,250 ETSECCPB,Sabadell,8201.0,1.0
1881,22-23,250 ETSECCPB,Sabadell,8202.0,4.0
1882,22-23,250 ETSECCPB,Sabadell,8203.0,2.0
1883,22-23,250 ETSECCPB,Sabadell,8204.0,1.0
1884,22-23,250 ETSECCPB,Sabadell,8205.0,2.0
1885,22-23,250 ETSECCPB,Sabadell,8206.0,8.0
1886,22-23,250 ETSECCPB,Sabadell,8207.0,3.0
1887,22-23,250 ETSECCPB,Sabadell,8208.0,2.0
1888,22-23,250 ETSECCPB,Sant Adrià,8019.0,1.0
1889,22-23,250 ETSECCPB,Sant Adrià,8930.0,5.0
1890,22-23,250 ETSECCPB,Sant Andre,8392.0,4.0
1891,22-23,250 ETSECCPB,Sant Andre,8740.0,4.0
1892,22-23,250 ETSECCPB,Sant Anton,8015.0,1.0
1893,22-23,250 ETSECCPB,Sant Anton,8459.0,2.0
1894,22-23,250 ETSECCPB,Sant Boi d,8330.0,1.0
1895,22-23,250 ETSECCPB,Sant Boi d,8830.0,19.0
1896,22-23,250 ETSECCPB,Sant Celon,8470.0,1.0
1897,22-23,250 ETSECCPB,Sant Clime,8849.0,2.0
1898,22-23,250 ETSECCPB,Sant Cugat,8172.0,16.0
1899,22-23,250 ETSECCPB,Sant Cugat,8173.0,5.0
1900,22-23,250 ETSECCPB,Sant Cugat,8174.0,1.0
1901,22-23,250 ETSECCPB,Sant Cugat,8195.0,4.0
1902,22-23,250 ETSECCPB,Sant Cugat,8197.0,3.0
1903,22-23,250 ETSECCPB,Sant Estev,8635.0,1.0
1904,22-23,250 ETSECCPB,Sant Feliu,8980.0,14.0
1905,22-23,250 ETSECCPB,Sant Feliu,17220.0,1.0
1906,22-23,250 ETSECCPB,Sant Fost ,8105.0,4.0
1907,22-23,250 ETSECCPB,Sant Fruit,8272.0,3.0
1908,22-23,250 ETSECCPB,Sant Hipòl,8512.0,1.0
1909,22-23,250 ETSECCPB,Sant Joan ,8250.0,1.0
1910,22-23,250 ETSECCPB,Sant Joan ,8950.0,1.0
1911,22-23,250 ETSECCPB,Sant Joan ,8970.0,7.0
1912,22-23,250 ETSECCPB,Sant Jordi,17857.0,1.0
1913,22-23,250 ETSECCPB,Sant Just ,8960.0,4.0
1914,22-23,250 ETSECCPB,Sant Martí,8712.0,1.0
1915,22-23,250 ETSECCPB,Sant Pere ,8776.0,1.0
1916,22-23,250 ETSECCPB,Sant Pere ,8810.0,1.0
1917,22-23,250 ETSECCPB,Sant Pol d,8395.0,2.0
1918,22-23,250 ETSECCPB,Sant Quirz,8192.0,5.0
1919,22-23,250 ETSECCPB,Sant Sadur,8770.0,4.0
1920,22-23,250 ETSECCPB,Sant Vicen,8295.0,4.0
1921,22-23,250 ETSECCPB,Sant Vicen,8394.0,1.0
1922,22-23,250 ETSECCPB,Sant Vicen,8620.0,3.0
1923,22-23,250 ETSECCPB,Santa Colo,8690.0,5.0
1924,22-23,250 ETSECCPB,Santa Colo,8921.0,6.0
1925,22-23,250 ETSECCPB,Santa Colo,8922.0,6.0
1926,22-23,250 ETSECCPB,Santa Colo,8923.0,4.0
1927,22-23,250 ETSECCPB,Santa Eugè,8507.0,1.0
1928,22-23,250 ETSECCPB,Santa Marg,8710.0,1.0
1929,22-23,250 ETSECCPB,Santa Mari,8460.0,3.0
1930,22-23,250 ETSECCPB,Santa Perp,8003.0,1.0
1931,22-23,250 ETSECCPB,Santa Perp,8130.0,4.0
1932,22-23,250 ETSECCPB,Santa Susa,8398.0,1.0
1933,22-23,250 ETSECCPB,Sarral,43424.0,1.0
1934,22-23,250 ETSECCPB,Sense Info,,11.0
1935,22-23,250 ETSECCPB,Sense Info,99999.0,28.0
1936,22-23,250 ETSECCPB,Sitges,8860.0,1.0
1937,22-23,250 ETSECCPB,Sitges,8870.0,7.0
1938,22-23,250 ETSECCPB,Sitges,8871.0,1.0
1939,22-23,250 ETSECCPB,Solsona,25280.0,1.0
1940,22-23,250 ETSECCPB,Subirats,8739.0,1.0
1941,22-23,250 ETSECCPB,Taradell,8552.0,1.0
1942,22-23,250 ETSECCPB,Tarragona,43002.0,2.0
1943,22-23,250 ETSECCPB,Tarragona,43005.0,4.0
1944,22-23,250 ETSECCPB,Tarragona,43007.0,3.0
1945,22-23,250 ETSECCPB,Terrassa,8221.0,2.0
1946,22-23,250 ETSECCPB,Terrassa,8222.0,5.0
1947,22-23,250 ETSECCPB,Terrassa,8223.0,2.0
1948,22-23,250 ETSECCPB,Terrassa,8224.0,8.0
1949,22-23,250 ETSECCPB,Terrassa,8225.0,6.0
1950,22-23,250 ETSECCPB,Terrassa,8226.0,2.0
1951,22-23,250 ETSECCPB,Terrassa,8227.0,4.0
1952,22-23,250 ETSECCPB,Terrassa,8228.0,2.0
1953,22-23,250 ETSECCPB,Tiana,8391.0,3.0
1954,22-23,250 ETSECCPB,Torelló,8570.0,4.0
1955,22-23,250 ETSECCPB,Torredemba,43830.0,2.0
1956,22-23,250 ETSECCPB,Torrelavit,8775.0,1.0
1957,22-23,250 ETSECCPB,Torroella ,17257.0,2.0
1958,22-23,250 ETSECCPB,Tortosa,43500.0,1.0
1959,22-23,250 ETSECCPB,Valencia,46010.0,1.0
1960,22-23,250 ETSECCPB,Vallirana,8759.0,1.0
1961,22-23,250 ETSECCPB,Vall-llobr,17253.0,1.0
1962,22-23,250 ETSECCPB,Vallromane,8188.0,1.0
1963,22-23,250 ETSECCPB,Valls,43800.0,1.0
1964,22-23,250 ETSECCPB,Vic,8500.0,8.0
1965,22-23,250 ETSECCPB,Viladecans,8840.0,10.0
1966,22-23,250 ETSECCPB,Vilafranca,8720.0,10.0
1967,22-23,250 ETSECCPB,Vilanova d,8410.0,1.0
1968,22-23,250 ETSECCPB,Vilanova d,8788.0,1.0
1969,22-23,250 ETSECCPB,Vilanova i,8800.0,12.0
1970,22-23,250 ETSECCPB,Vilassar d,8340.0,3.0
1971,22-23,250 ETSECCPB,Vinaròs,12500.0,1.0
1972,22-23,250 ETSECCPB,Xirivella,46950.0,1.0
1973,22-23,270 FIB,Abrera,8630.0,6.0
1974,22-23,270 FIB,Aiguafreda,8591.0,1.0
1975,22-23,270 FIB,Alcanar,43530.0,1.0
1976,22-23,270 FIB,Alella,8328.0,5.0
1977,22-23,270 FIB,Alicante,3015.0,1.0
1978,22-23,270 FIB,Ametlla de,8480.0,1.0
1979,22-23,270 FIB,Arbeca,25140.0,1.0
1980,22-23,270 FIB,Arbúcies,17401.0,1.0
1981,22-23,270 FIB,Arenys de ,8350.0,4.0
1982,22-23,270 FIB,Arenys de ,8358.0,4.0
1983,22-23,270 FIB,Argençola,8717.0,1.0
1984,22-23,270 FIB,Argentona,8310.0,5.0
1985,22-23,270 FIB,Arrigorria,48480.0,1.0
1986,22-23,270 FIB,Artà,7570.0,1.0
1987,22-23,270 FIB,Atzeneta d,46869.0,1.0
1988,22-23,270 FIB,Avilés,33402.0,1.0
1989,22-23,270 FIB,Avinyonet ,17742.0,1.0
1990,22-23,270 FIB,Badalona,8911.0,9.0
1991,22-23,270 FIB,Badalona,8912.0,12.0
1992,22-23,270 FIB,Badalona,8913.0,5.0
1993,22-23,270 FIB,Badalona,8914.0,12.0
1994,22-23,270 FIB,Badalona,8915.0,11.0
1995,22-23,270 FIB,Badalona,8916.0,1.0
1996,22-23,270 FIB,Badalona,8917.0,18.0
1997,22-23,270 FIB,Badalona,8918.0,7.0
1998,22-23,270 FIB,Banyoles,17820.0,2.0
1999,22-23,270 FIB,Barberà de,8210.0,8.0
2000,22-23,270 FIB,Barcelona,8000.0,1.0
2001,22-23,270 FIB,Barcelona,8001.0,40.0
2002,22-23,270 FIB,Barcelona,8002.0,11.0
2003,22-23,270 FIB,Barcelona,8003.0,8.0
2004,22-23,270 FIB,Barcelona,8004.0,34.0
2005,22-23,270 FIB,Barcelona,8005.0,19.0
2006,22-23,270 FIB,Barcelona,8006.0,22.0
2007,22-23,270 FIB,Barcelona,8007.0,4.0
2008,22-23,270 FIB,Barcelona,8008.0,8.0
2009,22-23,270 FIB,Barcelona,8009.0,11.0
2010,22-23,270 FIB,Barcelona,8010.0,8.0
2011,22-23,270 FIB,Barcelona,8011.0,22.0
2012,22-23,270 FIB,Barcelona,8012.0,25.0
2013,22-23,270 FIB,Barcelona,8013.0,41.0
2014,22-23,270 FIB,Barcelona,8014.0,52.0
2015,22-23,270 FIB,Barcelona,8015.0,39.0
2016,22-23,270 FIB,Barcelona,8016.0,21.0
2017,22-23,270 FIB,Barcelona,8017.0,43.0
2018,22-23,270 FIB,Barcelona,8018.0,30.0
2019,22-23,270 FIB,Barcelona,8019.0,17.0
2020,22-23,270 FIB,Barcelona,8020.0,18.0
2021,22-23,270 FIB,Barcelona,8021.0,24.0
2022,22-23,270 FIB,Barcelona,8022.0,33.0
2023,22-23,270 FIB,Barcelona,8023.0,41.0
2024,22-23,270 FIB,Barcelona,8024.0,32.0
2025,22-23,270 FIB,Barcelona,8025.0,53.0
2026,22-23,270 FIB,Barcelona,8026.0,14.0
2027,22-23,270 FIB,Barcelona,8027.0,33.0
2028,22-23,270 FIB,Barcelona,8028.0,154.0
2029,22-23,270 FIB,Barcelona,8029.0,59.0
2030,22-23,270 FIB,Barcelona,8030.0,28.0
2031,22-23,270 FIB,Barcelona,8031.0,14.0
2032,22-23,270 FIB,Barcelona,8032.0,22.0
2033,22-23,270 FIB,Barcelona,8033.0,6.0
2034,22-23,270 FIB,Barcelona,8034.0,61.0
2035,22-23,270 FIB,Barcelona,8035.0,15.0
2036,22-23,270 FIB,Barcelona,8036.0,21.0
2037,22-23,270 FIB,Barcelona,8037.0,10.0
2038,22-23,270 FIB,Barcelona,8038.0,21.0
